datetime,datetime,random,year,month,day,sazonal,timeSeries
2022-02-19 09:00:00,2022-02-19 09:00:00,0.7706453206681273,2022,2,19,0.6800857998342001,7.571503319010129
2022-02-19 10:00:00,2022-02-19 10:00:00,0.7471114927667405,2022,2,19,0.6795765160766853,7.542876653533594
2022-02-19 11:00:00,2022-02-19 11:00:00,0.5300938607487721,2022,2,19,0.6790669045913114,7.320762906661885
2022-02-19 12:00:00,2022-02-19 12:00:00,0.9772460902521679,2022,2,19,0.6785569656238399,7.762815746490567
2022-02-19 13:00:00,2022-02-19 13:00:00,0.48906679184954926,2022,2,19,0.6780466994201906,7.269533786051454
2022-02-19 14:00:00,2022-02-19 14:00:00,0.8084996847674217,2022,2,19,0.677536106226441,7.5838607470318316
2022-02-19 15:00:00,2022-02-19 15:00:00,0.10260471237587698,2022,2,19,0.677025186288826,6.872856575264137
2022-02-19 16:00:00,2022-02-19 16:00:00,0.5271218696924942,2022,2,19,0.6765139398537385,7.29226126822988
2022-02-19 17:00:00,2022-02-19 17:00:00,0.9564643715180466,2022,2,19,0.6760023671677287,7.7164880431953335
2022-02-19 18:00:00,2022-02-19 18:00:00,0.1834424311330124,2022,2,19,0.6754904684775038,6.9383471159080505
2022-02-19 19:00:00,2022-02-19 19:00:00,0.6201600216695472,2022,2,19,0.6749782440299289,7.3699424619688365
2022-02-19 20:00:00,2022-02-19 20:00:00,0.3352146306501381,2022,2,19,0.6744656940720256,7.079871571370394
2022-02-19 21:00:00,2022-02-19 21:00:00,0.3228373448573827,2022,2,19,0.6739528188509727,7.062365533367109
2022-02-19 22:00:00,2022-02-19 22:00:00,0.8052685271528969,2022,2,19,0.6734396186141058,7.539664713293956
2022-02-19 23:00:00,2022-02-19 23:00:00,0.06178439688322601,2022,2,19,0.6729260936089175,6.791045332972401
2022-02-20 00:00:00,2022-02-20 00:00:00,0.8171475625095226,2022,2,20,0.6724122440830567,7.541270003340089
2022-02-20 01:00:00,2022-02-20 01:00:00,0.9870817419368015,2022,2,20,0.6718980702843287,7.7060624447800885
2022-02-20 02:00:00,2022-02-20 02:00:00,0.8985345241311893,2022,2,20,0.6713835724606957,7.612370248738147
2022-02-20 03:00:00,2022-02-20 03:00:00,0.4928568756147971,2022,2,20,0.6708687508602756,7.201544384217554
2022-02-20 04:00:00,2022-02-20 04:00:00,0.7066779383362708,2022,2,20,0.670353605731343,7.4102139956497
2022-02-20 05:00:00,2022-02-20 05:00:00,0.5493520632766252,2022,2,20,0.6698381373223279,7.247733436499905
2022-02-20 06:00:00,2022-02-20 06:00:00,0.4361734774790865,2022,2,20,0.6693223458818167,7.129396936297254
2022-02-20 07:00:00,2022-02-20 07:00:00,0.10562372704029566,2022,2,20,0.6688062316585514,6.79368604362581
2022-02-20 08:00:00,2022-02-20 08:00:00,0.173233647696721,2022,2,20,0.6682897949014295,6.856131596711016
2022-02-20 09:00:00,2022-02-20 09:00:00,0.019351163242436797,2022,2,20,0.6677730358595044,6.697081521837481
2022-02-20 10:00:00,2022-02-20 10:00:00,0.4864245859688726,2022,2,20,0.6672559547819846,7.158984133788719
2022-02-20 11:00:00,2022-02-20 11:00:00,0.19119238618315226,2022,2,20,0.6667385519182343,6.858577905365495
2022-02-20 12:00:00,2022-02-20 12:00:00,0.6517843504339335,2022,2,20,0.6662208275177722,7.313992625611656
2022-02-20 13:00:00,2022-02-20 13:00:00,0.6449253672864577,2022,2,20,0.6657027818302729,7.301953185589187
2022-02-20 14:00:00,2022-02-20 14:00:00,0.28366293926031627,2022,2,20,0.6651844151055653,6.935507090315968
2022-02-20 15:00:00,2022-02-20 15:00:00,0.39008129727291974,2022,2,20,0.6646657275936332,7.036738573209251
2022-02-20 16:00:00,2022-02-20 16:00:00,0.0006793676085318223,2022,2,20,0.6641467195446156,6.642146563054688
2022-02-20 17:00:00,2022-02-20 17:00:00,0.8626806966920932,2022,2,20,0.6636273912088054,7.4989546087801475
2022-02-20 18:00:00,2022-02-20 18:00:00,0.995204204328389,2022,2,20,0.6631077428366505,7.626281632694894
2022-02-20 19:00:00,2022-02-20 19:00:00,0.14388124449129536,2022,2,20,0.6625877746787528,6.769758991278824
2022-02-20 20:00:00,2022-02-20 20:00:00,0.7817243887512746,2022,2,20,0.6620674869858686,7.40239925860996
2022-02-20 21:00:00,2022-02-20 21:00:00,0.8308356692082123,2022,2,20,0.6615468800089082,7.446304469297293
2022-02-20 22:00:00,2022-02-20 22:00:00,0.35699119637142185,2022,2,20,0.6610259539989359,6.967250736360781
2022-02-20 23:00:00,2022-02-20 23:00:00,0.4325499310269275,2022,2,20,0.66050470920717,7.037597023098627
2022-02-21 00:00:00,2022-02-21 00:00:00,0.169089202169577,2022,2,21,0.6599831458849822,6.768920661019399
2022-02-21 01:00:00,2022-02-21 01:00:00,0.06567726452467859,2022,2,21,0.6594612642838981,6.6602899073636594
2022-02-21 02:00:00,2022-02-21 02:00:00,0.6778387623099963,2022,2,21,0.6589390646555967,7.267229408865963
2022-02-21 03:00:00,2022-02-21 03:00:00,0.8081325629966116,2022,2,21,0.6584165472519105,7.392298035515716
2022-02-21 04:00:00,2022-02-21 04:00:00,0.841582253890129,2022,2,21,0.6578937123248249,7.420519377138378
2022-02-21 05:00:00,2022-02-21 05:00:00,0.581965279344733,2022,2,21,0.6573705601264787,7.15567088060952
2022-02-21 06:00:00,2022-02-21 06:00:00,0.2239807246644424,2022,2,21,0.6568470909091637,6.792451633756079
2022-02-21 07:00:00,2022-02-21 07:00:00,0.6698861767787216,2022,2,21,0.6563233049253246,7.233119226031968
2022-02-21 08:00:00,2022-02-21 08:00:00,0.2366152228714986,2022,2,21,0.6557992024275587,6.794607247147086
2022-02-21 09:00:00,2022-02-21 09:00:00,0.9895545991594424,2022,2,21,0.6552747836686161,7.5423024358456034
2022-02-21 10:00:00,2022-02-21 10:00:00,0.3214380930081213,2022,2,21,0.6547500489013993,6.868938582022114
2022-02-21 11:00:00,2022-02-21 11:00:00,0.9020425749213906,2022,2,21,0.6542249983789633,7.444292558711023
2022-02-21 12:00:00,2022-02-21 12:00:00,0.22434333848490517,2022,2,21,0.6536996323545152,6.761339662030057
2022-02-21 13:00:00,2022-02-21 13:00:00,0.11787613849260048,2022,2,21,0.6531739510814145,6.649615649306745
2022-02-21 14:00:00,2022-02-21 14:00:00,0.01723992077237424,2022,2,21,0.6526479548131726,6.5437194689041
2022-02-21 15:00:00,2022-02-21 15:00:00,0.907180618363448,2022,2,21,0.6521216438034528,7.428397056397976
2022-02-21 16:00:00,2022-02-21 16:00:00,0.9622209375178519,2022,2,21,0.6515950183060703,7.478171120578555
2022-02-21 17:00:00,2022-02-21 17:00:00,0.4158651335309046,2022,2,21,0.6510680785749916,6.92654591928082
2022-02-21 18:00:00,2022-02-21 18:00:00,0.8311993064250172,2022,2,21,0.6505408248643352,7.336607555068369
2022-02-21 19:00:00,2022-02-21 19:00:00,0.4805176735256048,2022,2,21,0.6500132574283708,6.980650247809312
2022-02-21 20:00:00,2022-02-21 20:00:00,0.007944143100777512,2022,2,21,0.6494853765215194,6.502797908315971
2022-02-21 21:00:00,2022-02-21 21:00:00,0.33888435891472757,2022,2,21,0.6489571823983532,6.828456182898259
2022-02-21 22:00:00,2022-02-21 22:00:00,0.6371928317329622,2022,2,21,0.6484286753135954,7.121479584868916
2022-02-21 23:00:00,2022-02-21 23:00:00,0.8391358760754171,2022,2,21,0.6478998555221201,7.318134431296619
2022-02-22 00:00:00,2022-02-22 00:00:00,0.1752996719319947,2022,2,22,0.6473707232789524,6.649006904721518
2022-02-22 01:00:00,2022-02-22 01:00:00,0.41105255796652385,2022,2,22,0.6468412788392679,6.879465346359202
2022-02-22 02:00:00,2022-02-22 02:00:00,0.8184758370152755,2022,2,22,0.6463115224583927,7.281591061599203
2022-02-22 03:00:00,2022-02-22 03:00:00,0.33134014723489325,2022,2,22,0.6457814543918037,6.78915469115293
2022-02-22 04:00:00,2022-02-22 04:00:00,0.3245852380100547,2022,2,22,0.6452510748951276,6.77709598696133
2022-02-22 05:00:00,2022-02-22 05:00:00,0.09723789534163185,2022,2,22,0.6447203842241416,6.544441737583048
2022-02-22 06:00:00,2022-02-22 06:00:00,0.9308292551844294,2022,2,22,0.6441893826347729,7.372723081532158
2022-02-22 07:00:00,2022-02-22 07:00:00,0.8015830630402465,2022,2,22,0.6436580703830986,7.238163766871233
2022-02-22 08:00:00,2022-02-22 08:00:00,0.7955571243610856,2022,2,22,0.6431264477253459,7.226821601614544
2022-02-22 09:00:00,2022-02-22 09:00:00,0.5256550832684963,2022,2,22,0.6425945149178912,6.951600232447409
2022-02-22 10:00:00,2022-02-22 10:00:00,0.16683445608414427,2022,2,22,0.6420622722172609,6.587457178256753
2022-02-22 11:00:00,2022-02-22 11:00:00,0.9941401377474165,2022,2,22,0.6415297198801305,7.409437336548722
2022-02-22 12:00:00,2022-02-22 12:00:00,0.7749458072777885,2022,2,22,0.6409968581633252,7.18491438891104
2022-02-22 13:00:00,2022-02-22 13:00:00,0.6060057224433212,2022,2,22,0.640463687323819,7.01064259568151
2022-02-22 14:00:00,2022-02-22 14:00:00,0.9073447672939343,2022,2,22,0.6399302076187352,7.306646843481286
2022-02-22 15:00:00,2022-02-22 15:00:00,0.6160047974935415,2022,2,22,0.6393964193053462,7.009968990547003
2022-02-22 16:00:00,2022-02-22 16:00:00,0.879309720118723,2022,2,22,0.6388623226410729,7.267932946529452
2022-02-22 17:00:00,2022-02-22 17:00:00,0.8936343610572605,2022,2,22,0.6383279178834851,7.276913539892111
2022-02-22 18:00:00,2022-02-22 18:00:00,0.17948641176316715,2022,2,22,0.637793205290301,6.557418464666178
2022-02-22 19:00:00,2022-02-22 19:00:00,0.16265881236854685,2022,2,22,0.6372581851193877,6.535240663562424
2022-02-22 20:00:00,2022-02-22 20:00:00,0.39196294963578115,2022,2,22,0.63672285762876,6.759191525923381
2022-02-22 21:00:00,2022-02-22 21:00:00,0.8517504040457917,2022,2,22,0.6361872230765815,7.213622634811607
2022-02-22 22:00:00,2022-02-22 22:00:00,0.6502459434788912,2022,2,22,0.6356512817211634,7.006758760690525
2022-02-22 23:00:00,2022-02-22 23:00:00,0.20615481636094257,2022,2,22,0.635115033820965,6.557305154570592
2022-02-23 00:00:00,2022-02-23 00:00:00,0.2711217584463458,2022,2,23,0.6345784796345937,6.6169065547922825
2022-02-23 01:00:00,2022-02-23 01:00:00,0.9705738537954187,2022,2,23,0.6340416194208044,7.310990048003463
2022-02-23 02:00:00,2022-02-23 02:00:00,0.6604441999112711,2022,2,23,0.6335044534384994,6.995488734296265
2022-02-23 03:00:00,2022-02-23 03:00:00,0.9917756441875054,2022,2,23,0.6329669819467287,7.321445463654793
2022-02-23 04:00:00,2022-02-23 04:00:00,0.6315178440726833,2022,2,23,0.6324292052046898,6.955809896119582
2022-02-23 05:00:00,2022-02-23 05:00:00,0.4346668006258081,2022,2,23,0.6318911234717269,6.753578035343078
2022-02-23 06:00:00,2022-02-23 06:00:00,0.9348861727369845,2022,2,23,0.6313527370073316,7.248413542810301
2022-02-23 07:00:00,2022-02-23 07:00:00,0.5280254915081738,2022,2,23,0.6308140460711427,6.8361659522196
2022-02-23 08:00:00,2022-02-23 08:00:00,0.5138754925125631,2022,2,23,0.6302750509229451,6.816626001742014
2022-02-23 09:00:00,2022-02-23 09:00:00,0.32511587264540065,2022,2,23,0.6297357518226713,6.622473390872114
2022-02-23 10:00:00,2022-02-23 10:00:00,0.06103876054088753,2022,2,23,0.6291961490303997,6.353000250844884
2022-02-23 11:00:00,2022-02-23 11:00:00,0.9832775461965273,2022,2,23,0.6286562428063553,7.269839974260081
2022-02-23 12:00:00,2022-02-23 12:00:00,0.09933991045484025,2022,2,23,0.6281160334109099,6.380500244563939
2022-02-23 13:00:00,2022-02-23 13:00:00,0.1416181096338317,2022,2,23,0.6275755211045809,6.4173733206796415
2022-02-23 14:00:00,2022-02-23 14:00:00,0.16446845559450773,2022,2,23,0.627034706148032,6.434815517074828
2022-02-23 15:00:00,2022-02-23 15:00:00,0.5742504526855456,2022,2,23,0.626493588802073,6.839186340706275
2022-02-23 16:00:00,2022-02-23 16:00:00,0.5199642942512361,2022,2,23,0.6259521693276592,6.779485987527828
2022-02-23 17:00:00,2022-02-23 17:00:00,0.3950844918918158,2022,2,23,0.6254104479858921,6.649188971750736
2022-02-23 18:00:00,2022-02-23 18:00:00,0.7645526605997559,2022,2,23,0.6248684250380181,7.013236910979938
2022-02-23 19:00:00,2022-02-23 19:00:00,0.3784006836435265,2022,2,23,0.6243261007454297,6.621661691097824
2022-02-23 20:00:00,2022-02-23 20:00:00,0.2957081141990695,2022,2,23,0.6237834753696645,6.533542867895714
2022-02-23 21:00:00,2022-02-23 21:00:00,0.923069012994383,2022,2,23,0.623240549172405,7.155474504718433
2022-02-23 22:00:00,2022-02-23 22:00:00,0.8768633716997261,2022,2,23,0.6226973224154791,7.103836595854518
2022-02-23 23:00:00,2022-02-23 23:00:00,0.12094893177244315,2022,2,23,0.6221537953608598,6.342486885381041
2022-02-24 00:00:00,2022-02-24 00:00:00,0.47686264221161867,2022,2,24,0.6216099682706644,6.692962324918263
2022-02-24 01:00:00,2022-02-24 01:00:00,0.27461640954443556,2022,2,24,0.6210658414071554,6.485274823615989
2022-02-24 02:00:00,2022-02-24 02:00:00,0.04804700419092944,2022,2,24,0.6205214150327395,6.2532611545183245
2022-02-24 03:00:00,2022-02-24 03:00:00,0.3934459909400341,2022,2,24,0.619976689409968,6.593212885039714
2022-02-24 04:00:00,2022-02-24 04:00:00,0.2542936160953383,2022,2,24,0.6194316648015366,6.4486102641107035
2022-02-24 05:00:00,2022-02-24 05:00:00,0.10938149596652935,2022,2,24,0.618886341470285,6.2982449106693785
2022-02-24 06:00:00,2022-02-24 06:00:00,0.9327921046112584,2022,2,24,0.618340719679197,7.1161993014032285
2022-02-24 07:00:00,2022-02-24 07:00:00,0.07449937332915502,2022,2,24,0.6177947996914006,6.252447370243161
2022-02-24 08:00:00,2022-02-24 08:00:00,0.7769006324861693,2022,2,24,0.6172485817701672,6.949386450187841
2022-02-24 09:00:00,2022-02-24 09:00:00,0.43885734104833174,2022,2,24,0.616702066178912,6.605878002837452
2022-02-24 10:00:00,2022-02-24 10:00:00,0.03722363553263108,2022,2,24,0.616155253181194,6.198776167344572
2022-02-24 11:00:00,2022-02-24 11:00:00,0.6904290167884651,2022,2,24,0.6156081430407154,6.846510447195619
2022-02-24 12:00:00,2022-02-24 12:00:00,0.24422043495146095,2022,2,24,0.6150607360213218,6.394827795164679
2022-02-24 13:00:00,2022-02-24 13:00:00,0.9325304955361994,2022,2,24,0.6145130323870018,7.077660819406218
2022-02-24 14:00:00,2022-02-24 14:00:00,0.43307907594927253,2022,2,24,0.6139650324018872,6.572729399968145
2022-02-24 15:00:00,2022-02-24 15:00:00,0.6543787198887546,2022,2,24,0.6134167363302526,6.788546083191281
2022-02-24 16:00:00,2022-02-24 16:00:00,0.755494778939771,2022,2,24,0.6128681444365156,6.8841762233049275
2022-02-24 17:00:00,2022-02-24 17:00:00,0.3620415387750273,2022,2,24,0.6123192569852363,6.48523410862739
2022-02-24 18:00:00,2022-02-24 18:00:00,0.8994145059971519,2022,2,24,0.6117700742411172,7.017115248408324
2022-02-24 19:00:00,2022-02-24 19:00:00,0.18396078779679692,2022,2,24,0.6112205964690035,6.296166752486831
2022-02-24 20:00:00,2022-02-24 20:00:00,0.917564116654619,2022,2,24,0.6106708239338825,7.024272355993444
2022-02-24 21:00:00,2022-02-24 21:00:00,0.4509373626984393,2022,2,24,0.6101207569008837,6.552144931707276
2022-02-24 22:00:00,2022-02-24 22:00:00,0.47023756376516646,2022,2,24,0.6095703956352787,6.565941520117954
2022-02-24 23:00:00,2022-02-24 23:00:00,0.5564239778184532,2022,2,24,0.6090197404024807,6.646621381843261
2022-02-25 00:00:00,2022-02-25 00:00:00,0.04516225763857651,2022,2,25,0.6084687914680451,6.129850172319028
2022-02-25 01:00:00,2022-02-25 01:00:00,0.044056655139809164,2022,2,25,0.6079175490976687,6.1232321461164965
2022-02-25 02:00:00,2022-02-25 02:00:00,0.8589836386176882,2022,2,25,0.6073660135571897,6.932643774189585
2022-02-25 03:00:00,2022-02-25 03:00:00,0.159367534494125,2022,2,25,0.6068141851125877,6.227509385620001
2022-02-25 04:00:00,2022-02-25 04:00:00,0.8019668883319064,2022,2,25,0.606262064029984,6.864587528631747
2022-02-25 05:00:00,2022-02-25 05:00:00,0.23616842574633945,2022,2,25,0.6057096505756403,6.293264931502743
2022-02-25 06:00:00,2022-02-25 06:00:00,0.36101427753236603,2022,2,25,0.60515694501596,6.412583727691965
2022-02-25 07:00:00,2022-02-25 07:00:00,0.4606737857590002,2022,2,25,0.6046039476174868,6.506713261933868
2022-02-25 08:00:00,2022-02-25 08:00:00,0.9560696780122885,2022,2,25,0.6040506586469055,6.996576264481344
2022-02-25 09:00:00,2022-02-25 09:00:00,0.534682550232165,2022,2,25,0.6034970783710416,6.569653333942581
2022-02-25 10:00:00,2022-02-25 10:00:00,0.7291173385055032,2022,2,25,0.6029432070568607,6.75854940907411
2022-02-25 11:00:00,2022-02-25 11:00:00,0.8567437041684389,2022,2,25,0.6023890449714688,6.880634153883127
2022-02-25 12:00:00,2022-02-25 12:00:00,0.17521508556809917,2022,2,25,0.6018345923821126,6.193561009389224
2022-02-25 13:00:00,2022-02-25 13:00:00,0.4833600679928831,2022,2,25,0.6012798495561782,6.4961585635546655
2022-02-25 14:00:00,2022-02-25 14:00:00,0.06639015525178615,2022,2,25,0.6007248167611923,6.073638322863709
2022-02-25 15:00:00,2022-02-25 15:00:00,0.8806069095592318,2022,2,25,0.600169494264821,6.882301852207442
2022-02-25 16:00:00,2022-02-25 16:00:00,0.2917329925671408,2022,2,25,0.5996138823348703,6.287871815915844
2022-02-25 17:00:00,2022-02-25 17:00:00,0.8125017813542839,2022,2,25,0.599057981239286,6.803081593747144
2022-02-25 18:00:00,2022-02-25 18:00:00,0.19023629477819215,2022,2,25,0.5985017912461528,6.175254207239719
2022-02-25 19:00:00,2022-02-25 19:00:00,0.5755155365112244,2022,2,25,0.5979453126236951,6.554968662748175
2022-02-25 20:00:00,2022-02-25 20:00:00,0.23160763229074433,2022,2,25,0.5973885456402765,6.20549308869351
2022-02-25 21:00:00,2022-02-25 21:00:00,0.7833838329600056,2022,2,25,0.5968314905643997,6.751698738604002
2022-02-25 22:00:00,2022-02-25 22:00:00,0.11986586300068769,2022,2,25,0.5962741476647059,6.082607339647747
2022-02-25 23:00:00,2022-02-25 23:00:00,0.9188674048141323,2022,2,25,0.5957165172099755,6.876032576913888
2022-02-26 00:00:00,2022-02-26 00:00:00,0.8828889471534197,2022,2,26,0.5951585994691279,6.834474941844698
2022-02-26 01:00:00,2022-02-26 01:00:00,0.5809396539834251,2022,2,26,0.5946003947112201,6.526943601095626
2022-02-26 02:00:00,2022-02-26 02:00:00,0.10220594474625833,2022,2,26,0.5940419032054483,6.042624976800741
2022-02-26 03:00:00,2022-02-26 03:00:00,0.9103291598620058,2022,2,26,0.5934831252211468,6.845160412073474
2022-02-26 04:00:00,2022-02-26 04:00:00,0.770802513072548,2022,2,26,0.5929240610277878,6.700043123350426
2022-02-26 05:00:00,2022-02-26 05:00:00,0.6357426002415015,2022,2,26,0.592364710894982,6.559389709191321
2022-02-26 06:00:00,2022-02-26 06:00:00,0.0903223669792026,2022,2,26,0.5918050750924775,6.008373117903977
2022-02-26 07:00:00,2022-02-26 07:00:00,0.10100560546894366,2022,2,26,0.5912451538901604,6.013457144370548
2022-02-26 08:00:00,2022-02-26 08:00:00,0.622599423038035,2022,2,26,0.5906849475580546,6.529448898618581
2022-02-26 09:00:00,2022-02-26 09:00:00,0.11400316600559723,2022,2,26,0.590124456366321,6.015247729668808
2022-02-26 10:00:00,2022-02-26 10:00:00,0.21578404135619145,2022,2,26,0.5895636805852585,6.111420847208777
2022-02-26 11:00:00,2022-02-26 11:00:00,0.7521819947209216,2022,2,26,0.5890026204853028,6.64220819957395
2022-02-26 12:00:00,2022-02-26 12:00:00,0.08734190153604349,2022,2,26,0.5884412763370269,5.971754664906313
2022-02-26 13:00:00,2022-02-26 13:00:00,0.011874232409306407,2022,2,26,0.5878796484111408,5.890670716520715
2022-02-26 14:00:00,2022-02-26 14:00:00,0.13987343863280022,2022,2,26,0.5873177369784911,6.013050808417711
2022-02-26 15:00:00,2022-02-26 15:00:00,0.5038215280502489,2022,2,26,0.5867555423100614,6.3713769511508636
2022-02-26 16:00:00,2022-02-26 16:00:00,0.8384663636854629,2022,2,26,0.5861930646769719,6.700397010455181
2022-02-26 17:00:00,2022-02-26 17:00:00,0.21238065094856162,2022,2,26,0.5856303043504789,6.068683694453351
2022-02-26 18:00:00,2022-02-26 18:00:00,0.4174823094327649,2022,2,26,0.5850672616019756,6.268154925452521
2022-02-26 19:00:00,2022-02-26 19:00:00,0.5438522200377348,2022,2,26,0.5845039367029911,6.388891587067645
2022-02-26 20:00:00,2022-02-26 20:00:00,0.9295809714717564,2022,2,26,0.5839403299251902,6.768984270723658
2022-02-26 21:00:00,2022-02-26 21:00:00,0.7698896828008109,2022,2,26,0.5833764415403744,6.603654098204554
2022-02-26 22:00:00,2022-02-26 22:00:00,0.699472457968974,2022,2,26,0.5828122718204802,6.527595176173777
2022-02-26 23:00:00,2022-02-26 23:00:00,0.9947365954933347,2022,2,26,0.5822478210375807,6.817214805869142
2022-02-27 00:00:00,2022-02-27 00:00:00,0.6036773827097264,2022,2,27,0.5816830894638836,6.420508277348562
2022-02-27 01:00:00,2022-02-27 01:00:00,0.8545079564266251,2022,2,27,0.5811180773717325,6.66568873014395
2022-02-27 02:00:00,2022-02-27 02:00:00,0.6021799800398503,2022,2,27,0.5805527850336063,6.407707830375913
2022-02-27 03:00:00,2022-02-27 03:00:00,0.5067766877552471,2022,2,27,0.579987212722119,6.306648814976437
2022-02-27 04:00:00,2022-02-27 04:00:00,0.3044353086744198,2022,2,27,0.5794213607100195,6.098648915774615
2022-02-27 05:00:00,2022-02-27 05:00:00,0.7983907701605938,2022,2,27,0.5788552292701915,6.586943062862509
2022-02-27 06:00:00,2022-02-27 06:00:00,0.8250970352619171,2022,2,27,0.578288818675654,6.607985222018457
2022-02-27 07:00:00,2022-02-27 07:00:00,0.21296018985638443,2022,2,27,0.57772212919956,5.990181481851985
2022-02-27 08:00:00,2022-02-27 08:00:00,0.8347294234654773,2022,2,27,0.5771551611151974,6.606281034617451
2022-02-27 09:00:00,2022-02-27 09:00:00,0.22494465636697492,2022,2,27,0.5765879146959881,5.990823803326856
2022-02-27 10:00:00,2022-02-27 10:00:00,0.02625128900892615,2022,2,27,0.5760203902154886,5.786455191163812
2022-02-27 11:00:00,2022-02-27 11:00:00,0.5510164419755138,2022,2,27,0.5754525879473892,6.305542321449406
2022-02-27 12:00:00,2022-02-27 12:00:00,0.7577571527104643,2022,2,27,0.5748845081655143,6.506602234365607
2022-02-27 13:00:00,2022-02-27 13:00:00,0.6118804948166703,2022,2,27,0.5743161511438222,6.355042006254893
2022-02-27 14:00:00,2022-02-27 14:00:00,0.22643048806469812,2022,2,27,0.5737475171564047,5.963905659628745
2022-02-27 15:00:00,2022-02-27 15:00:00,0.1447566201523185,2022,2,27,0.5731786064774873,5.876542684927191
2022-02-27 16:00:00,2022-02-27 16:00:00,0.4055265984184343,2022,2,27,0.5726094193814291,6.131620792232725
2022-02-27 17:00:00,2022-02-27 17:00:00,0.5125814991023527,2022,2,27,0.5720399561427221,6.232981060529573
2022-02-27 18:00:00,2022-02-27 18:00:00,0.44479677581004984,2022,2,27,0.5714702170359919,6.159498946169969
2022-02-27 19:00:00,2022-02-27 19:00:00,0.7207306203961327,2022,2,27,0.5709002023359967,6.4297326437560995
2022-02-27 20:00:00,2022-02-27 20:00:00,0.601468860459581,2022,2,27,0.570329912317628,6.304767983635861
2022-02-27 21:00:00,2022-02-27 21:00:00,0.31831786094285097,2022,2,27,0.5697593472559097,6.015911333501948
2022-02-27 22:00:00,2022-02-27 22:00:00,0.10287456446917054,2022,2,27,0.5691885074259989,5.79475963872916
2022-02-27 23:00:00,2022-02-27 23:00:00,0.2020882579443174,2022,2,27,0.5686173931031846,5.888262188976163
2022-02-28 00:00:00,2022-02-28 00:00:00,0.7097948693063723,2022,2,28,0.5680460045628886,6.390254914935258
2022-02-28 01:00:00,2022-02-28 01:00:00,0.23614924885251753,2022,2,28,0.5674743420806645,5.910892669659162
2022-02-28 02:00:00,2022-02-28 02:00:00,0.058042446268852244,2022,2,28,0.5669024059321986,5.727066505590839
2022-02-28 03:00:00,2022-02-28 03:00:00,0.36286502717136315,2022,2,28,0.5663301963933087,6.02616699110445
2022-02-28 04:00:00,2022-02-28 04:00:00,0.8960171396526545,2022,2,28,0.5657577137399447,6.553594277052101
2022-02-28 05:00:00,2022-02-28 05:00:00,0.8767732114498297,2022,2,28,0.5651849582481879,6.528622793931708
2022-02-28 06:00:00,2022-02-28 06:00:00,0.8402637141996235,2022,2,28,0.5646119301942516,6.486383016142139
2022-02-28 07:00:00,2022-02-28 07:00:00,0.5455010250494287,2022,2,28,0.5640386298544803,6.1858873235942315
2022-02-28 08:00:00,2022-02-28 08:00:00,0.7209826565838809,2022,2,28,0.5634650575053498,6.355633231637379
2022-02-28 09:00:00,2022-02-28 09:00:00,0.2558768523103503,2022,2,28,0.5628912134234672,5.884788986545021
2022-02-28 10:00:00,2022-02-28 10:00:00,0.3041795967394061,2022,2,28,0.5623170978855705,5.927350575595111
2022-02-28 11:00:00,2022-02-28 11:00:00,0.6040502472892079,2022,2,28,0.5617427111685286,6.221477358974494
2022-02-28 12:00:00,2022-02-28 12:00:00,0.5743319909214422,2022,2,28,0.5611680535493414,6.186012526414856
2022-02-28 13:00:00,2022-02-28 13:00:00,0.10326292052055575,2022,2,28,0.5605931253051393,5.709194173571949
2022-02-28 14:00:00,2022-02-28 14:00:00,0.7105811468757636,2022,2,28,0.5600179267131832,6.3107604140075955
2022-02-28 15:00:00,2022-02-28 15:00:00,0.23067400933555993,2022,2,28,0.5594424580508642,5.8250985898442025
2022-02-28 16:00:00,2022-02-28 16:00:00,0.15992376407781417,2022,2,28,0.5588667195957041,5.748590960034855
2022-02-28 17:00:00,2022-02-28 17:00:00,0.8372907502006558,2022,2,28,0.5582907116253544,6.4201978664542
2022-02-28 18:00:00,2022-02-28 18:00:00,0.36646378283758485,2022,2,28,0.5577144344175966,5.943608127013551
2022-02-28 19:00:00,2022-02-28 19:00:00,0.17888309437446137,2022,2,28,0.5571378882503424,5.750261976877885
2022-02-28 20:00:00,2022-02-28 20:00:00,0.8044242240566766,2022,2,28,0.5565610734016329,6.3700349580730045
2022-02-28 21:00:00,2022-02-28 21:00:00,0.5030563431451369,2022,2,28,0.5559839901496385,6.062896244641522
2022-02-28 22:00:00,2022-02-28 22:00:00,0.4438730381811471,2022,2,28,0.5554066387726598,5.997939425907745
2022-02-28 23:00:00,2022-02-28 23:00:00,0.9480581280000121,2022,2,28,0.5548290195491261,6.496348323491273
2022-03-01 00:00:00,2022-03-01 00:00:00,0.9907217751454273,2022,3,1,0.554251132757596,6.533233102721387
2022-03-01 01:00:00,2022-03-01 01:00:00,0.2562160855036282,2022,3,1,0.5536729786767572,5.792945872271201
2022-03-01 02:00:00,2022-03-01 02:00:00,0.19753864477506977,2022,3,1,0.5530945575854262,5.7284842206293325
2022-03-01 03:00:00,2022-03-01 03:00:00,0.395453528594491,2022,3,1,0.5525158697625486,5.920612226219977
2022-03-01 04:00:00,2022-03-01 04:00:00,0.30464251477488713,2022,3,1,0.5519369154871981,5.824011669646868
2022-03-01 05:00:00,2022-03-01 05:00:00,0.2984641260443919,2022,3,1,0.5513576950385775,5.812041076430166
